year,ind2d,sale_D,cogs_D,xsga_D,kexp,theta_WI1_ct,theta_WI1_kt,theta_WI2_ct,theta_WI2_xt,theta_WI2_kt,ratio_DLEU_PF1_cap_noncap,ratio_DLEU_PF2_cap_noncap,ratio_DLEU_CS_cap_noncap,ratio_DLEU_PS_profits_go
1994,53,32353632.41610718,18855403.62960815,5139130.76651001,8112944.875584602,.85421151,.28254384,.609061,.20730434,.35104546,.33076566,.43001023,.33811638,.0076082074
1995,53,35591043.84864807,19305616.28665924,5835419.151580811,9169374.437791646,.83309031,.23851302,.6005891,.27295557,.28993744,.28629911,.33190912,.36471745,.035981916
1996,53,41402433.11402893,22843129.48432922,7390038.492019653,9257975.691982269,.83974099,.20664047,.5924871,.26424223,.28519881,.24607643,.33289254,.30621916,.046163697
1997,53,40133654.80889893,21687701.85444641,6349685.090354919,10010340.57804012,.84123385,.13914269,.59421486,.27584419,.24201667,.16540311,.2781612,.35703543,.051974516
1998,53,53656014.94485474,25047768.88249207,10518588.01859283,14220404.76532745,.84128714,.17851743,.58821094,.33123583,.19655243,.21219561,.21377249,.39982742,.072112203
1999,53,59683236.05105782,27252599.54714203,12702405.05201721,14497270.59371471,.84006202,.15770288,.58696723,.36554459,.15141188,.18772766,.15896063,.36283991,.087645397
2000,53,67294014.5662384,31253053.70343018,14157969.95162582,17827736.8850174,.83913827,.19581461,.58931106,.32594189,.19369893,.23335202,.21163431,.39258611,.060261734
2001,53,52842826.76266861,27743742.14726639,10069922.44540405,13082412.229684,.84905589,.19358203,.60009664,.34676626,.18324316,.2279968,.1935266,.34597048,.036840383
2002,53,62056742.61597443,30042006.24680138,11575507.17323303,13496211.54432011,.85358644,.14660038,.6159569,.33201522,.15176429,.17174637,.16009362,.32429165,.11188176
2003,53,66349631.2939415,32877668.73329544,11754221.08643341,12801860.64244342,.85074061,.26892185,.59700394,.27996859,.34784499,.31610322,.39664298,.28683215,.13437724
2004,53,68354312.8180542,35062258.07180786,12389506.85241318,11366998.21470547,.83283639,.24733198,.55669427,.35615924,.35451421,.29697546,.38835827,.23954847,.1395018
2005,53,80801870.84384155,45138439.58146667,13248870.56925583,12387703.737885,.8369059,.24613702,.54757071,.35229483,.32576194,.29410359,.36201179,.21216431,.12409189
2006,53,71362747.47421265,38694793.07204628,11899008.9116745,15849168.97453833,.83511573,.23545337,.51923627,.3537963,.33364379,.281941,.3821665,.31326306,.068940401
2007,53,72143201.83120728,38530507.50828552,11720479.0250206,16889898.79626608,.82605052,.41712627,.48928982,.365861,.50143588,.50496459,.5863713,.3361108,.069338709
2008,53,69772427.2946167,36933116.02728271,11636892.75678635,14256963.49158096,.83683032,.16237,.50089264,.45918533,.2178307,.19402978,.22688855,.29353431,.099544406
2009,53,64032757,33308404,10921150,15059526.53974724,.84353584,.20162995,.50688785,.45829213,.27300373,.2390295,.28285265,.3404856,.074082024
2010,53,71822051.52624893,39208989.28454876,12007049.90100479,13112762.2707634,.84415776,.25772351,.53025258,.42012942,.29086012,.30530253,.30604547,.25602844,.10433077
2011,53,79954036.64915466,43594809.9947319,12930372.7234993,12807233.5928254,.84005111,.22103482,.56731856,.43056837,.17333244,.26312068,.17369948,.22657572,.13284658
2012,53,88326944.73043823,46084780.82563782,15089218.50747681,17902445.54535532,.84814823,.11975355,.6097104,.47093531,.072500072,.14119413,.067089587,.29264796,.10473021
2013,53,98447280.41847992,51144450.16447449,16931369.75605774,19974984.88052464,.86100763,.087976202,.62898493,.39545873,.030161476,.10217819,.029441811,.29342261,.1056045
2014,53,104257899.4743958,54800437.84608459,18469340.41656876,19520499.25557622,.86231095,.020036619,.64293712,.42561144,-.05901416,.023235956,-.055228338,.26641953,.10999283
2015,53,107740036.284668,55699924.79963684,19228811.42686081,20404610.66371632,.86491221,-.017158069,.65341365,.41897616,-.08505062,-.019837931,-.079309426,.27232024,.11515394
2016,53,115626931.7905579,61557098.33487701,20917397.07197189,21621262.30508497,.86616337,-.037471395,.65877849,.48572695,-.12045329,-.043261349,-.10524484,.26215696,.099727407
1955,54,1648669.5,863735.734375,503535.173828125,81175.482421875,.91539341,.051152177,.74351645,.2782791,.029563587,.055879992,.028932977,.059370447,.12144527
1956,54,2045369.8125,1151584.8125,576569.2734375,92495.13671875,.91539341,.051152177,.74351645,.2782791,.029563587,.055879992,.028932977,.053522505,.10986795
1957,54,1691428.625,987729.3125,532511.25,88429.3671875,.91539341,.051152177,.74351645,.2782791,.029563587,.055879992,.028932977,.058168009,.048928279
1958,54,2065882.375,1317411.796875,514058.828125,137732.859375,.91539341,.051152177,.74351645,.2782791,.029563587,.055879992,.028932977,.075203426,.046797868
1959,54,2427336.625,1578058.8125,567384.109375,179242.76953125,.91539341,.051152177,.74351645,.2782791,.029563587,.055879992,.028932977,.083545811,.042289533
1960,54,3015191.42578125,2050821.126953125,641883.6575126648,204195.5343017578,.91539341,.051152177,.74351645,.2782791,.029563587,.055879992,.028932977,.075832874,.039231706
1961,54,3252773.563476563,2180914.692382813,696072.049697876,198051.2733001709,.91539341,.051152177,.74351645,.2782791,.029563587,.055879992,.028932977,.068839826,.054641228
1962,54,3634155.392578125,2389315.705078125,848932.1430664063,233483.5029907227,.91539341,.051152177,.74351645,.2782791,.029563587,.055879992,.028932977,.072101802,.044693753
1963,54,3414319.60546875,2091817.297851563,893498.0686035156,269561.8494796753,.91539341,.051152177,.74351645,.2782791,.029563587,.055879992,.028932977,.090295941,.046698146
1964,54,4057397.255859375,2454538.486328125,978442.6958007813,300556.3040771484,.91539341,.051152177,.74351645,.2782791,.029563587,.055879992,.028932977,.087549649,.079819582
1965,54,5081481.18359375,2967727.143554688,1270283.375,376269.025970459,.91539341,.051152177,.74351645,.2782791,.029563587,.055879992,.028932977,.088784352,.09194202
1966,54,5777915.4140625,3463320.51953125,1323827.120605469,477419.9206542969,.91539341,.051152177,.74351645,.2782791,.029563587,.055879992,.028932977,.099729516,.088846549
1967,54,7109360.57421875,4307723.061523438,1457402.085205078,534146.2875823975,.91539341,.051152177,.74351645,.2782791,.029563587,.055879992,.028932977,.092651293,.11394683
1968,54,9579331.025390625,5740848.462890625,1950322.445800781,753394.6931152344,.91539341,.051152177,.74351645,.2782791,.029563587,.055879992,.028932977,.097955786,.11845978
1969,54,12743942.31445313,7691373.107421875,2667641.562255859,1186651.263519287,.91539341,.051152177,.74351645,.2782791,.029563587,.055879992,.028932977,.11455252,.094027132
1970,54,12622602.62792969,7768729.592285156,2868773.311767578,1212803.930847168,.90265989,.025903674,.77789754,.27220333,.010594988,.028697047,.010089496,.11401209,.061183561
1971,54,13730680.59375,8423838.576660156,3036662.466796875,1118416.037704468,.90060061,.036547683,.76970601,.26984435,.0018767981,.040581454,.0018053941,.097588755,.083882481
1972,54,15505229.88134766,9452488.842773438,3411824.901123047,1250390.446601868,.89077228,.016141417,.76716769,.24841733,.053931266,.018120699,.053103644,.097198382,.089681074
1973,54,18187799.94921875,10974585.41253662,4099400.207641602,1702233.204699516,.87881279,-.016857659,.75661629,.28780678,.019387197,-.01918231,.018562589,.11292522,.077611431
1974,54,21843792.57226563,13968660.02337646,4736282.590118408,1640231.699047089,.88699156,.08879678,.75100684,.23219588,.042734563,.10011006,.043464649,.08768975,.068606138
1975,54,27759161.34542847,17430388.98493958,5815886.69744873,1359057.076710701,.88446611,.076390132,.73686296,.26880276,.020776682,.086368635,.020659629,.058463432,.11361397
1976,54,30362871.98809814,18868811.90332031,6516693.674743652,1851869.78307724,.87237424,.069580331,.71362144,.29855636,-.002202485,.079759724,-.0021759863,.072949886,.10293811
1977,54,34267154.32250977,21664788.38900757,7481211.263641357,2108739.417251587,.85901183,.082472451,.68403316,.31595612,.0042332243,.096008517,.00423327,.072350904,.087909698
1978,54,40231217.86505127,26598066.37387085,8342336.279983521,2460607.514558792,.85335571,.098791547,.67404759,.31343633,.020007744,.11576831,.020261336,.070422985,.070348546
1979,54,42807530.92059326,28069107.42242432,9225956.768989563,2905675.740951538,.84048998,.1192311,.66101819,.32481408,.065123133,.14185904,.066059038,.077910461,.060895618
1980,54,45347831.95730591,30091460.77850342,9965134.067977905,3379174.953178406,.82594389,.14503606,.64897245,.28306678,.10106906,.17560038,.10843863,.084360018,.042164356
1981,54,48367610.01564026,31958926.5579071,10443409.23324585,3892271.209596634,.82930267,.13549757,.65266019,.2779249,.11844956,.16338736,.12728505,.09179379,.042859323
1982,54,53163845.55142212,33863408.14311218,12640499.13537598,4132469.498817444,.83216405,.18401049,.6655547,.28499031,.12296434,.22112286,.12936193,.088862844,.047541119
1983,54,55439759.68200302,34665620.99110413,13794336.43408203,4149874.486814499,.83634102,.19210139,.66809857,.2991468,.1377044,.22969265,.1423676,.085635126,.051045094
1984,54,61346896.14932251,38604609.13703918,15345192.0993042,4693328.791116714,.85724294,.18690172,.67929757,.32193241,.13037623,.21802655,.13021608,.086994365,.044073395
1985,54,72473901.44700432,46951063.0015583,17949301.37953186,5422062.16729331,.87073445,.18609117,.68088853,.31390288,.12460172,.21371748,.12525412,.083544403,.029686201
1986,54,86492842.60644531,57013012.84736633,21720563.58540344,6617778.039823532,.87082374,.21416432,.67783737,.32500306,.13140234,.24593303,.13103016,.084052809,.013197486
1987,54,97172659.27428055,60997007.99816132,25035544.29182482,7284672.242808342,.87080967,.22357318,.68827122,.34004977,.12365743,.25674173,.12025177,.084673442,.039676126
1988,54,102286283.4110641,64621543.10499573,26010699.71463013,7492418.09539032,.86492932,.23542805,.68438965,.3424443,.11979647,.2721934,.11666586,.082668349,.040686026
1989,54,99396728.76748657,64363024.5224762,25311159.63064194,7773460.242185593,.84754717,.21442957,.67476839,.32331702,.11952609,.25300017,.11975537,.086685598,.01960914
1990,54,104542020.0243607,65462811.2167778,27970141.91693115,8096713.495453835,.83179271,.20178944,.67132956,.33221498,.11064172,.24259582,.11025093,.086658008,.028814761
1991,54,109563048.7219849,68997255.23898315,29259225.50430298,7630152.791217387,.82734483,.15923414,.68045533,.27273175,.11441991,.19246405,.1200393,.077655464,.033555247
1992,54,155916931.8690033,96033717.89799881,44632132.5585022,11610115.61270857,.82314998,.16365719,.67464471,.26072338,.11147169,.19881819,.11917415,.082536846,.02335196
1993,54,167370355.7788086,104857046.6145859,44689036.61694717,12550672.41760921,.82096893,.16591069,.66689765,.27344954,.11558423,.20209132,.12291655,.083925113,.031508569
1994,54,190609313.5629196,118603991.5720444,50492613.99719238,16042551.22921562,.8115381,.1625655,.66123021,.27168253,.11247135,.20031777,.12055935,.09487211,.028698266
1995,54,177797408.6523056,108412975.0912132,46892017.08679199,13528775.62727785,.81271392,.17097181,.65937251,.31495622,.10329075,.21037145,.10601222,.087111019,.050414912
1996,54,236099906.5467663,151090201.9200745,59051283.51048279,19054615.03090954,.81481725,.19392189,.65907812,.34039065,.098645061,.23799434,.098697491,.090675168,.029241037
1997,54,257304911.9194794,161771366.9243088,64500547.82910156,19687158.8636117,.81868345,.19467875,.66797072,.32858777,.098592617,.23779491,.098933093,.087006636,.044094916
1998,54,297973733.0590591,190406892.1422653,74132614.51594543,22183868.4461925,.82625252,.18546884,.69061273,.2641384,.088744044,.22446992,.092949919,.08385843,.037756208
1999,54,347061830.7788239,217766905.1459866,86982827.56417084,23318483.03674087,.81855547,.19314995,.69109094,.2891601,.092150792,.2359644,.094007336,.076516829,.054726891
2000,54,330914189.1797695,208842053.1792994,83722722.03656483,22412968.758255,.80707431,.21170148,.6845566,.28423584,.094812475,.26230729,.097866654,.076608568,.048158847
2001,54,295445198.1303864,200592422.9597282,75694940.69538879,16870708.50822249,.79369342,.20275435,.67481536,.30250701,.072648466,.25545675,.074334189,.06106218,.0077412864
2002,54,279351033.5018463,189507451.7316513,65260610.46348572,14021683.05526209,.77807134,.20677762,.6684981,.31636921,.078276016,.26575664,.079478741,.055037051,.037806511
2003,54,306245534.4376144,209570760.0675964,64938524.16448975,14014130.15593278,.76364827,.21563615,.65595722,.42796835,.10378361,.28237626,.095747918,.051051572,.057868991
2004,54,313269132.8682747,213624340.0478134,64239324.68209839,12744513.94883013,.7697413,.25023454,.65458691,.41411698,.12587604,.32508916,.11778383,.045866068,.072337016
2005,54,270114115.1011562,183452474.4239731,53816171.03643799,10365572.2001667,.76570064,.25826138,.65651214,.40242285,.14095305,.33728766,.13310832,.043687072,.083223708
2006,54,324326737.4797363,217495628.1553345,68960581.47045898,15223386.53653544,.75537258,.27602139,.65315181,.37214503,.16814455,.36541092,.16399598,.053143851,.069828168
2007,54,351682391.8005981,235975102.5641785,71287430.81848145,17035546.28583121,.74307317,.21805598,.64177722,.3612012,.12172405,.29345155,.12136259,.055442967,.077866599
2008,54,336319207.5338154,216271351.6150513,77445741.2104454,12989781.45680237,.73290569,.24604303,.62861651,.42257494,.11267982,.33570898,.10719249,.044225488,.088048294
2009,54,325340627,208016436,76516278,12614335.58601046,.7152167,.2168842,.60750133,.48243093,.086064614,.30324262,.078963272,.044333518,.086658642
2010,54,326022787.7953186,208146937.8404846,76886679.65310669,11235457.91868746,.70728701,.19330479,.588624,.51583332,.076011948,.27330461,.068822891,.039418008,.091262676
2011,54,343743451.7909851,221820726.3328629,78605989.40499878,10255009.92064808,.71079069,.2183947,.58277601,.4788059,.080832303,.30725598,.076143257,.034134813,.0961814
2012,54,308521404.9124794,195694698.0959196,69804470.415802,8771317.678237349,.70970643,.21833296,.57838392,.43642953,.067095898,.30763841,.066116482,.033037081,.11101635
2013,54,315595316.447381,198238593.3303452,72454313.86178589,10628579.92703629,.70428187,.20740668,.573412,.34306499,.11383288,.29449385,.12420702,.039264347,.10860056
2014,54,303407335.5912476,189824393.8884926,69928466.47506714,9345616.167743206,.71432149,.2349413,.58436775,.33887762,.12751065,.32890135,.13811134,.035978876,.11307854
2015,54,296382725.7014923,183509402.9002914,69669101.80404663,8809753.745689392,.71653789,.24294214,.58680141,.32182899,.14187381,.33904997,.15614028,.03479661,.11604748
2016,54,293473777.7768784,180069143.7644196,69837045.61398315,8267013.532346129,.71116632,.22222403,.58497465,.35143614,.13888688,.31247827,.14831834,.033080466,.12028528
1955,56,1322792.125,1191541.375,59454.9453125,62299.26953125,.90120852,.15169966,.69956017,.298931,.070720322,.16832915,.070827186,.049799722,.0071791592
1956,56,1530142.875,1356867.625,68924.796875,73447.890625,.90120852,.15169966,.69956017,.298931,.070720322,.16832915,.070827186,.051513735,.020195868
1957,56,5261955,4190616.5,460030.0703125,212499.75,.90120852,.15169966,.69956017,.298931,.070720322,.16832915,.070827186,.045692518,.075790972
1958,56,4357058.75,3593235.375,339411.75390625,212823.5625,.90120852,.15169966,.69956017,.298931,.070720322,.16832915,.070827186,.054117128,.048562132
1959,56,5101235.875,3955096.625,466670.5546875,283350.453125,.90120852,.15169966,.69956017,.298931,.070720322,.16832915,.070827186,.064080819,.077651426
1960,56,5698918.84765625,4287589.5625,755495.8308105469,318042.0982818604,.90120852,.15169966,.69956017,.298931,.070720322,.16832915,.070827186,.063064985,.059272885
1961,56,5885216.482421875,4338697.171875,892851.52734375,309759.9554138184,.90120852,.15169966,.69956017,.298931,.070720322,.16832915,.070827186,.059209991,.058435883
1962,56,6555909.80859375,4851191.055664063,922240.873046875,339820.7090454102,.90120852,.15169966,.69956017,.298931,.070720322,.16832915,.070827186,.058859393,.067520328
1963,56,7449051.755859375,5455503.85546875,1077193.573486328,394752.7838134766,.90120852,.15169966,.69956017,.298931,.070720322,.16832915,.070827186,.060427226,.070022546
1964,56,8104034.862304688,5827421.900390625,1197288.313232422,499421.8660583496,.90120852,.15169966,.69956017,.298931,.070720322,.16832915,.070827186,.071095012,.071557291
1965,56,8923320.34765625,6413855.463867188,1313903.673095703,597767.9466552734,.90120852,.15169966,.69956017,.298931,.070720322,.16832915,.070827186,.077353336,.066992246
1966,56,10097597.12695313,7278461.54296875,1461422.064208984,656648.4319458008,.90120852,.15169966,.69956017,.298931,.070720322,.16832915,.070827186,.0751324,.069428906
1967,56,10757033.16015625,7836522.616210938,1572888.547119141,673618.1067504883,.90120852,.15169966,.69956017,.298931,.070720322,.16832915,.070827186,.071589828,.062657043
